date,quantité,catégorie_produit,nom_client,longitude,latitude,type_transport,coût_transport
2034-01-01,300,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,123.76
2034-01-01,302,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,165.15
2034-01-01,303,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,135.66
2034-01-01,304,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,148.74
2034-01-01,305,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,161.91
2034-01-01,306,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,133.09
2034-01-01,307,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,135.49
2034-01-01,308,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,134.94
2034-01-01,309,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,150.2
2034-01-01,310,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,148.71
2034-01-01,311,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,165.1
2034-01-01,312,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,165.63
2034-01-01,313,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,165.16
2034-01-01,314,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,143.6
2034-01-01,315,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,140.02
2034-01-01,316,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,169.77
2034-01-01,317,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,165.24
2034-01-01,318,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,147.46
2034-01-01,320,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,168.85
2034-01-01,322,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,165.79
2034-01-01,325,Insectes en vrac,Adam & Bock AG,16.4,48.25,camion,141.35
2034-01-01,525,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1451.12
2034-01-01,527,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1787.7
2034-01-01,529,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1894.18
2034-01-01,532,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1737.82
2034-01-01,534,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1643.72
2034-01-01,536,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1414.18
2034-01-01,538,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1588.44
2034-01-01,540,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1594.34
2034-01-01,543,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1978.42
2034-01-01,545,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2259.6
2034-01-01,547,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1477.56
2034-01-01,549,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2034.77
2034-01-01,550,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1727.52
2034-01-01,552,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1560.42
2034-01-01,554,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2227.31
2034-01-01,556,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1921.0
2034-01-01,558,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1752.65
2034-01-01,559,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1720.67
2034-01-01,561,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1691.59
2034-01-01,563,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2051.29
2034-01-01,565,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1561.68
2034-01-01,567,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2279.57
2034-01-01,568,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1677.01
2034-01-01,570,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2291.63
2034-01-01,572,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2012.22
2034-01-01,574,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1911.08
2034-01-01,576,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1700.63
2034-01-01,577,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1594.85
2034-01-01,579,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2109.59
2034-01-01,581,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2153.37
2034-01-01,583,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1684.68
2034-01-01,585,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1616.96
2034-01-01,586,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1656.54
2034-01-01,588,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2437.88
2034-01-01,590,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2186.73
2034-01-01,592,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1896.63
2034-01-01,594,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1716.46
2034-01-01,595,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1756.73
2034-01-01,597,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2325.18
2034-01-01,599,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1881.43
2034-01-01,601,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2038.73
2034-01-01,603,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2424.31
2034-01-01,604,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1707.42
2034-01-01,608,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1986.08
2034-01-01,610,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1915.98
2034-01-01,615,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2008.95
2034-01-01,617,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2093.0
2034-01-01,619,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2022.02
2034-01-01,621,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2067.56
2034-01-01,624,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2155.95
2034-01-01,626,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2005.56
2034-01-01,628,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2130.32
2034-01-01,630,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1899.64
2034-01-01,631,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1981.94
2034-01-01,633,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1550.81
2034-01-01,635,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1715.27
2034-01-01,637,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1800.7
2034-01-01,639,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1766.22
2034-01-01,640,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2171.02
2034-01-01,642,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2177.81
2034-01-01,644,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2103.68
2034-01-01,646,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1785.57
2034-01-01,648,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1994.63
2034-01-01,649,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2038.47
2034-01-01,651,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2453.71
2034-01-01,653,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1476.75
2034-01-01,655,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2057.32
2034-01-01,657,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2558.87
2034-01-01,660,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2321.79
2034-01-01,662,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2287.24
2034-01-01,666,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1715.33
2034-01-01,676,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1910.95
2034-01-01,678,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1831.42
2034-01-01,680,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1794.11
2034-01-01,682,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2827.61
2034-01-01,684,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2664.03
2034-01-01,691,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1996.76
2034-01-01,693,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1784.87
2034-01-01,696,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2710.76
2034-01-01,698,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1622.36
2034-01-01,700,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1495.09
2034-01-01,702,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,1940.35
2034-01-01,703,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2075.6
2034-01-01,705,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2612.95
2034-01-01,711,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2456.53
2034-01-01,712,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2057.45
2034-01-01,721,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2989.3
2034-01-01,723,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2997.59
2034-01-01,732,Farine protéique pour alimentation humaine,Aguirre-Moore,-81.79819,41.48199,bateau,2391.14
2034-01-01,176,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,190.39
2034-01-01,179,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,226.62
2034-01-01,180,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,235.1
2034-01-01,181,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,150.83
2034-01-01,182,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,189.58
2034-01-01,183,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,200.89
2034-01-01,184,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,203.46
2034-01-01,185,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,238.66
2034-01-01,186,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,187.79
2034-01-01,187,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,247.24
2034-01-01,188,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,251.57
2034-01-01,189,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,198.39
2034-01-01,190,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,216.19
2034-01-01,191,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,241.81
2034-01-01,192,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,229.23
2034-01-01,193,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,261.36
2034-01-01,194,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,256.49
2034-01-01,195,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,246.88
2034-01-01,196,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,237.15
2034-01-01,197,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,233.62
2034-01-01,198,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,236.4
2034-01-01,199,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,229.62
2034-01-01,200,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,219.55
2034-01-01,201,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,254.47
2034-01-01,202,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,237.93
2034-01-01,203,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,240.74
2034-01-01,204,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,251.73
2034-01-01,205,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,243.11
2034-01-01,206,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,277.31
2034-01-01,207,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,260.41
2034-01-01,208,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,238.34
2034-01-01,209,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,234.46
2034-01-01,210,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,232.21
2034-01-01,211,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,255.3
2034-01-01,212,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,265.0
2034-01-01,213,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,273.08
2034-01-01,214,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,281.22
2034-01-01,216,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,240.58
2034-01-01,217,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,257.34
2034-01-01,218,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,295.21
2034-01-01,220,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,257.37
2034-01-01,222,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,259.71
2034-01-01,224,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,269.23
2034-01-01,225,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,257.81
2034-01-01,227,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,260.11
2034-01-01,228,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,259.43
2034-01-01,229,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,280.75
2034-01-01,230,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,280.13
2034-01-01,231,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,301.71
2034-01-01,232,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,280.71
2034-01-01,233,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,293.12
2034-01-01,234,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,271.88
2034-01-01,235,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,293.75
2034-01-01,236,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,289.33
2034-01-01,237,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,281.06
2034-01-01,238,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,305.13
2034-01-01,239,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,283.43
2034-01-01,243,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,327.12
2034-01-01,244,Insectes en vrac,Bruun ApS,12.53463,55.67938,rail,332.37
2034-01-01,291,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,311.44
2034-01-01,293,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,362.77
2034-01-01,297,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,430.04
2034-01-01,299,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,263.53
2034-01-01,302,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,291.52
2034-01-01,303,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,317.92
2034-01-01,304,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,318.97
2034-01-01,305,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,326.42
2034-01-01,306,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,314.65
2034-01-01,307,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,296.35
2034-01-01,308,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,342.56
2034-01-01,309,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,259.37
2034-01-01,310,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,351.29
2034-01-01,311,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,372.0
2034-01-01,312,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,340.46
2034-01-01,313,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,289.0
2034-01-01,314,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,309.69
2034-01-01,315,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,343.73
2034-01-01,316,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,364.72
2034-01-01,317,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,459.0
2034-01-01,318,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,387.05
2034-01-01,319,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,361.49
2034-01-01,320,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,295.47
2034-01-01,321,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,289.65
2034-01-01,322,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,310.83
2034-01-01,323,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,284.68
2034-01-01,324,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,428.34
2034-01-01,325,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,306.9
2034-01-01,326,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,430.99
2034-01-01,327,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,343.1
2034-01-01,328,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,309.74
2034-01-01,329,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,296.87
2034-01-01,331,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,465.38
2034-01-01,332,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,348.35
2034-01-01,333,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,321.45
2034-01-01,334,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,avion,511.65
2034-01-01,335,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,393.68
2034-01-01,337,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,367.74
2034-01-01,338,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,375.92
2034-01-01,339,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,298.78
2034-01-01,340,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,335.34
2034-01-01,341,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,329.17
2034-01-01,342,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,344.49
2034-01-01,343,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,374.29
2034-01-01,344,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,332.06
2034-01-01,346,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,312.21
2034-01-01,347,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,334.96
2034-01-01,348,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,401.65
2034-01-01,349,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,329.57
2034-01-01,350,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,337.86
2034-01-01,351,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,353.55
2034-01-01,352,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,rail,1011.97
2034-01-01,353,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,400.01
2034-01-01,355,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,320.33
2034-01-01,356,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,298.82
2034-01-01,357,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,427.02
2034-01-01,359,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,339.01
2034-01-01,360,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,339.96
2034-01-01,361,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,477.26
2034-01-01,362,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,372.23
2034-01-01,363,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,373.26
2034-01-01,364,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,404.84
2034-01-01,365,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,382.97
2034-01-01,368,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,432.46
2034-01-01,369,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,433.63
2034-01-01,372,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,468.38
2034-01-01,373,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,352.23
2034-01-01,374,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,439.51
2034-01-01,375,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,377.73
2034-01-01,377,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,356.01
2034-01-01,380,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,358.84
2034-01-01,381,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,455.73
2034-01-01,383,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,409.9
2034-01-01,384,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,378.74
2034-01-01,387,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,438.54
2034-01-01,388,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,415.25
2034-01-01,389,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,457.13
2034-01-01,390,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,368.28
2034-01-01,391,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,443.07
2034-01-01,392,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,468.89
2034-01-01,394,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,322.45
2034-01-01,395,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,381.3
2034-01-01,399,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,452.14
2034-01-01,403,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,321.36
2034-01-01,404,Insectes en vrac,"Christensen, Sandvik og Tveit",16.54165,68.79833,bateau,491.72
2034-01-01,520,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,604.17
2034-01-01,522,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,623.23
2034-01-01,523,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,590.89
2034-01-01,525,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,601.57
2034-01-01,527,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,705.21
2034-01-01,538,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,612.15
2034-01-01,541,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,611.23
2034-01-01,543,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,626.54
2034-01-01,545,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,672.52
2034-01-01,549,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,791.83
2034-01-01,550,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,550.89
2034-01-01,552,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,632.51
2034-01-01,554,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,665.87
2034-01-01,556,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,605.9
2034-01-01,558,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,603.61
2034-01-01,559,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,712.19
2034-01-01,561,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,705.75
2034-01-01,563,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,663.15
2034-01-01,565,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,620.24
2034-01-01,567,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,795.08
2034-01-01,568,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,637.19
2034-01-01,570,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,703.37
2034-01-01,572,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,627.92
